trip_id,start_time,end_time,headway_secs,exact_times
055110B000_0,5:30:00,19:00:00,4200,0
051110B000_1,19:00:00,22:30:00,3900,0
051110B000_0,19:00:00,22:30:00,3900,0
051110B000_1,5:00:00,19:00:00,3900,0
051110B000_0,5:00:00,19:00:00,3900,0
0550110000_1,19:00:00,21:45:00,3240,0
0550110000_0,19:00:00,21:45:00,3240,0
0550110000_1,5:30:00,19:00:00,2100,0
0550110000_0,5:30:00,19:00:00,2100,0
0510110000_1,19:00:00,22:30:00,2940,0
0510110000_0,19:00:00,22:30:00,2940,0
0510110000_1,5:00:00,19:00:00,1800,0
0510110000_0,5:00:00,19:00:00,1800,0
05511AN000_1,19:00:00,22:50:00,4920,0
05511AN000_0,19:00:00,22:50:00,4920,0
05511AX000_1,6:10:00,19:00:00,3060,0
05511AX000_0,6:10:00,19:00:00,3060,0
05111AN000_1,19:00:00,22:50:00,4620,0
05111AN000_0,19:00:00,22:50:00,4620,0
05111AX000_1,5:40:00,19:00:00,2760,0
05111AX000_0,5:40:00,19:00:00,2760,0
0550108000_1,18:30:00,21:20:00,3360,0
0550108000_0,18:30:00,21:20:00,3360,0
0510108000_1,19:00:00,21:40:00,1860,0
0510108000_0,19:00:00,21:40:00,1860,0
0550108000_1,6:20:00,18:30:00,3060,0
0550108000_0,6:20:00,18:30:00,3060,0
0510108000_1,5:20:00,19:00:00,1560,0
0510108000_0,5:20:00,19:00:00,1560,0
0550104000_1,19:00:00,22:00:00,2580,0
0550104000_0,19:00:00,22:00:00,2580,0
0550104000_1,6:10:00,19:00:00,2280,0
0550104000_0,6:10:00,19:00:00,2280,0
0510104000_1,19:00:00,22:30:00,1620,0
0510104000_0,19:00:00,22:30:00,1620,0
0510104000_1,5:10:00,19:00:00,1320,0
0510104000_0,5:10:00,19:00:00,1320,0
0550103000_1,19:00:00,21:30:00,2040,0
0550103000_0,19:00:00,21:30:00,2040,0
0550103000_1,5:50:00,19:00:00,1740,0
0550103000_0,5:50:00,19:00:00,1740,0
0510103000_1,19:00:00,24:00:00,1860,0
0510103000_0,19:00:00,24:00:00,1860,0
0510103000_1,4:00:00,19:00:00,1560,0
0510103000_0,4:00:00,19:00:00,1560,0
0550102000_1,18:30:00,21:30:00,1500,0
0550102000_0,18:30:00,21:30:00,1500,0
0550102000_1,6:20:00,18:30:00,1200,0
0550102000_0,6:20:00,18:30:00,1200,0
0510102000_1,19:00:00,22:10:00,1140,0
0510102000_0,19:00:00,22:10:00,1140,0
0510102000_1,4:50:00,19:00:00,840,0
0510102000_0,4:50:00,19:00:00,840,0
055101D000_1,5:30:00,18:30:00,1800,0
055101D000_0,5:30:00,18:30:00,1800,0
051101D000_1,5:00:00,18:30:00,1920,0
051101D000_0,5:00:00,18:30:00,1920,0
055101B000_1,18:30:00,21:25:00,3900,0
055101B000_0,18:30:00,21:25:00,3900,0
055101B000_1,5:50:00,18:30:00,3600,0
055101B000_0,5:50:00,18:30:00,3600,0
051101B000_1,18:30:00,21:30:00,2100,0
051101B000_0,18:30:00,21:30:00,2100,0
051101B000_1,5:16:00,18:30:00,1800,0
051101B000_0,5:16:00,18:30:00,1800,0
055101A000_1,19:00:00,21:30:00,2520,0
055101A000_0,19:00:00,21:30:00,2520,0
055101A000_1,6:50:00,19:00:00,2220,0
055101A000_0,6:50:00,19:00:00,2220,0
051101A000_1,19:00:00,21:55:00,2340,0
051101A000_0,19:00:00,21:55:00,2340,0
051101A000_1,4:40:00,19:00:00,2040,0
051101A000_0,4:40:00,19:00:00,2040,0
0550101000_1,18:30:00,21:00:00,4320,0
0550101000_0,18:30:00,21:00:00,4320,0
0550101000_1,5:50:00,18:30:00,4020,0
0550101000_0,5:50:00,18:30:00,4020,0
0510101000_1,18:30:00,21:15:00,2160,0
0510101000_0,18:30:00,21:15:00,2160,0
0510101000_1,5:50:00,18:30:00,1860,0
0510101000_0,5:50:00,18:30:00,1860,0
0230L12000_1,7:00:00,24:00:00,180,0
0230L12000_0,7:00:00,24:00:00,180,0
0220L12000_1,6:00:00,24:00:00,150,0
0220L12000_0,6:00:00,24:00:00,150,0
0210L12000_1,5:00:00,24:00:00,120,0
0210L12000_0,5:00:00,24:00:00,120,0
02300L1000_1,7:00:00,24:00:00,240,0
02300L1000_0,7:00:00,24:00:00,240,0
02200L1000_1,6:00:00,24:00:00,240,0
02200L1000_0,6:00:00,24:00:00,240,0
02100L1000_1,5:00:00,24:00:00,240,0
02100L1000_0,5:00:00,24:00:00,240,0
051165AX000_1,4:50:00,19:00:00,360,0
051165AX000_0,4:50:00,19:00:00,360,0
055165AX000_1,5:10:00,19:00:00,660,0
055165AX000_0,5:10:00,19:00:00,660,0
05B34BE000_1,6:00:00,24:00:00,480,0
05B34BE000_0,6:00:00,24:00:00,480,0
05A34BE000_1,5:00:00,24:00:00,480,0
05A34BE000_0,5:00:00,24:00:00,480,0
05334BE000_1,6:00:00,23:00:00,600,0
05334BE000_0,6:00:00,23:00:00,600,0
03100L6002_0,4:30:00,23:18:00,300,0
03100L6002_1,4:47:00,23:02:00,300,0
